id,source,n,old_eje,old_tema,old_sprint,new_eje,new_tema,new_sprint,sprint_id
"Q0944","pediatria","170","Salud del niño, niña y adolescentes","Emergencias pediátricas","Emergencias pediátricas","Salud del niño, niña y adolescentes","Digestivo y cirugía pediátrica","SNN-05 · Digestivo y cirugía pediátrica","SNN-05"
"Q0775","pediatria","1","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0779","pediatria","5","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0832","pediatria","58","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0848","pediatria","74","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0853","pediatria","79","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0890","pediatria","116","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Cardiovascular, hematología, trauma y otras","SNN-09 · Cardiovascular, hematología, traumatología y otras","SNN-09"
"Q0918","pediatria","144","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Emergencias pediátricas","SNN-07 · Emergencias pediátricas","SNN-07"
"Q0935","pediatria","161","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Emergencias pediátricas","SNN-07 · Emergencias pediátricas","SNN-07"
"Q0938","pediatria","164","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0958","pediatria","184","Salud del niño, niña y adolescentes","Infectología, vacunas y exantemáticas","Infectología, vacunas y exantemáticas","Salud del niño, niña y adolescentes","Salud adolescente y violencias","SNN-08 · Salud adolescente y violencias","SNN-08"
"Q0795","pediatria","21","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","Nefro-urológico pediátrico","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","SNN-06 · Nefro-urológico pediátrico","SNN-06"
"Q0818","pediatria","44","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","Nefro-urológico pediátrico","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","SNN-06 · Nefro-urológico pediátrico","SNN-06"
"Q0845","pediatria","71","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","Nefro-urológico pediátrico","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","SNN-06 · Nefro-urológico pediátrico","SNN-06"
"Q0863","pediatria","89","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","Nefro-urológico pediátrico","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","SNN-06 · Nefro-urológico pediátrico","SNN-06"
"Q0865","pediatria","91","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","Nefro-urológico pediátrico","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","SNN-06 · Nefro-urológico pediátrico","SNN-06"
"Q0879","pediatria","105","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","Nefro-urológico pediátrico","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","SNN-06 · Nefro-urológico pediátrico","SNN-06"
"Q0781","pediatria","7","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Cardiovascular, hematología, trauma y otras","SNN-09 · Cardiovascular, hematología, traumatología y otras","SNN-09"
"Q0786","pediatria","12","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0789","pediatria","15","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0794","pediatria","20","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0796","pediatria","22","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0804","pediatria","30","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0808","pediatria","34","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Respiratorio pediátrico","SNN-03 · Respiratorio pediátrico","SNN-03"
"Q0809","pediatria","35","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0815","pediatria","41","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Digestivo y cirugía pediátrica","SNN-05 · Digestivo y cirugía pediátrica","SNN-05"
"Q0827","pediatria","53","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Digestivo y cirugía pediátrica","SNN-05 · Digestivo y cirugía pediátrica","SNN-05"
"Q0836","pediatria","62","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Respiratorio pediátrico","SNN-03 · Respiratorio pediátrico","SNN-03"
"Q0837","pediatria","62","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Respiratorio pediátrico","SNN-03 · Respiratorio pediátrico","SNN-03"
"Q0844","pediatria","70","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Respiratorio pediátrico","SNN-03 · Respiratorio pediátrico","SNN-03"
"Q0847","pediatria","73","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Crecimiento, desarrollo y nutrición","SNN-02 · Crecimiento, desarrollo y nutrición","SNN-02"
"Q0850","pediatria","76","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0851","pediatria","77","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0854","pediatria","80","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0855","pediatria","81","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Cardiovascular, hematología, trauma y otras","SNN-09 · Cardiovascular, hematología, traumatología y otras","SNN-09"
"Q0858","pediatria","84","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0859","pediatria","85","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0864","pediatria","90","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Nefro-urológico pediátrico","SNN-06 · Nefro-urológico pediátrico","SNN-06"
"Q0866","pediatria","92","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0870","pediatria","96","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Crecimiento, desarrollo y nutrición","SNN-02 · Crecimiento, desarrollo y nutrición","SNN-02"
"Q0872","pediatria","98","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0881","pediatria","107","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0883","pediatria","109","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0896","pediatria","122","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Digestivo y cirugía pediátrica","SNN-05 · Digestivo y cirugía pediátrica","SNN-05"
"Q0899","pediatria","125","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0906","pediatria","132","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Crecimiento, desarrollo y nutrición","SNN-02 · Crecimiento, desarrollo y nutrición","SNN-02"
"Q0907","pediatria","133","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0917","pediatria","143","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0922","pediatria","148","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0923","pediatria","149","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Cardiovascular, hematología, trauma y otras","SNN-09 · Cardiovascular, hematología, traumatología y otras","SNN-09"
"Q0925","pediatria","151","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0933","pediatria","159","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Infectología pediátrica","SNN-04 · Infectología pediátrica, vacunas y exantemáticas","SNN-04"
"Q0945","pediatria","171","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
"Q0946","pediatria","172","Salud del niño, niña y adolescentes","Neonatología y lactancia","Neonatología y lactancia","Salud del niño, niña y adolescentes","Neonatología","SNN-01 · Neonatología y recién nacido","SNN-01"
